ID_BP;ID_SD;BibNom;BibType;BibRCR;BibDroit;BibEco;BibLSH;BibScStaps;BibSante;BibAut;BibPubVisé;BibDepDoc;BibETP;BibEntrees;BibSurfaceTot;BibSurfacePub;BibPlacesTot;BibPlacesGroup;BibSemHeures;BibSamJ;BibSamH;BibDimJ;BibDimH;BibAnneeH;BibAnneeJ;BibML;BibPrets;BibConsult;BibComIndirect;BibPretMatos;UAI_Old;NUMUn;UAI_2018;Ident_FMu;Nom interne
590;99;Bibliothèque du GREDEG;associée;;1;1;1;0;0;0;mixte;15162;1;;221;;22;20;45;;;;;2160;240;;82;3;;;0060634G;UN17;;260;NICE
591;99;Co-learning Montebello;autre;;0;0;0;0;0;0;étudiant;;;75371;;;350;350;168;42;1008;42;1008;7248;302;;;;;;0060634G;UN18;;260;NICE
592;100;SCD de l'Université de Nîmes Fictive;autre;;1;1;1;1;0;1;mixte;0;10,2;;;;;;;;;;;;;;;;;;0301687W;UN00;;262;NIMES
593;100;SCD de L'Université de Nîmes-Site Vauban;autre;;1;1;1;1;0;1;mixte;0;0;142206;3073;2322;418;82;58,5;29;105;0;0;2449;248;1924;20108;;132;0;0301687W;UN01;;262;NIMES
594;100;SCD de L'Université de Nîmes-Site Hoche;autre;;0;0;1;0;0;1;mixte;;;2810;73;73;8;4;31;0;0;0;0;795,75;139;108;815;;;;0301687W;UN02;;262;NIMES
595;101;Bibliothèque Universitaire centrale;autre;;1;1;1;1;1;1;mixte;;13;151029;2620;2009;667;124;72,5;25;256,5;4;23;2713;233;1888;18314;;224;0;9830606S;UN00;9830606S;263;NOUVELLE CALEDONIE
596;101;Bibliothèque ESPE Nouville;autre;;0;0;1;1;0;1;mixte;;2;18888;236;208;48;4;60;0;0;0;0;2560;240;348;6983;;;;9830606S;UN01;9830606S;263;NOUVELLE CALEDONIE
597;101;Médiathèque Universitaire - Antenne de Wallis et Futuna;autre;;0;0;0;0;0;1;mixte;;1;1998;115;115;34;9;37;;;;;1467;206;207;1382;;;;9830606S;UN02;9830606S;263;NOUVELLE CALEDONIE
598;102;Bibliothèque;autre;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;0753496T;UN00;;265;Observatoire de Paris
599;102;Section de Meudon;autre;;0;0;0;1;0;0;recherche;;7;1977;774;191;33;0;168;52;1248;52;1248;8760;365;2980;459;;;;0753496T;UN01;;265;Observatoire de Paris
600;102;Bibliothèque Paris;autre;;0;0;0;1;0;0;recherche;;10;1482;700;;14;0;45;0;0;0;0;2241;250;2180;280;;936;;0753496T;UN02;;265;Observatoire de Paris
601;102;Bibliothèque fictive;autre;;0;0;1;1;0;0;recherche;;;;0;0;0;0;;;;;;;;;;;;;0753496T;UN03;;265;Observatoire de Paris
602;102;Bibliothèque de l'IMCCE;associée;;0;0;0;1;0;0;recherche;1984;1;;30;30;4;0;168;0;0;0;0;8760;365;256;65;;;;0753496T;UN04;;265;Observatoire de Paris
603;103;Centre de documentation;autre;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;0922641W;UN00;;267;ONERA-Office national d'études et de recherches aérospatiales
604;104;B.U. Bourges;autre;;1;1;0;1;0;0;mixte;;;30722;780;426;125;50;50;0;0;0;0;1847;207;957;1999;;19;;0450744P;UN01;0450744P;269;ORLEANS
605;104;IUT Chartres;associée;;1;1;0;1;0;1;étudiant;3532,5;1;;95;95;28;;37,5;0;;0;0;1411,5;187;45;126;;;0;0450744P;UN02;0450744P;269;ORLEANS
606;104;B.U. Lettres, Langues et Sciences humaines;autre;;0;0;1;0;0;0;mixte;;;110955;3099;1297;226;18;60;0;0;0;0;2543;222;5157;28425;15762;1118;0;0450744P;UN03;0450744P;269;ORLEANS
607;104;B.U. Sciences, Technologies, STAPS;autre;;0;0;1;1;1;0;mixte;;;203043;2801;1460;350;28;60;0;0;0;0;2518;223;2996;33185;;461;0;0450744P;UN04;0450744P;269;ORLEANS
608;104;B.U. Droit, Economie, Gestion;autre;;1;1;1;0;0;0;mixte;;;229831;3456;1676;405;112;60;25;225;0;0;2528;251;4966;33391;;1069;0;0450744P;UN05;0450744P;269;ORLEANS
609;104;IUT Indre Châteauroux;associée;;0;1;0;0;0;1;mixte;4585;0,8;;168;168;50;;48;0;0;0;0;1920;200;70;545;;0;0;0450744P;UN06;0450744P;269;ORLEANS
610;104;IUT Indre Issoudun;associée;;0;1;0;0;0;0;mixte;2544;0,8;;119;119;30;0;48;0;0;0;0;1920;200;40;137;;0;0;0450744P;UN07;0450744P;269;ORLEANS
611;104;Centre d'Etudes Supérieures Châteauroux;associée;;1;1;1;0;0;0;étudiant;19900;1,93;;342;332;70;;49;0;0;0;0;2010;230;200;2452;;;0;0450744P;UN08;0450744P;269;ORLEANS
612;104;Bibliothèque de l'antenne du Collegium sciences et technique;associée;;0;0;0;1;0;1;étudiant;2000;0,8;;364;364;68;60;34;0;0;0;0;1584;228;26;206;;;0;0450744P;UN09;0450744P;269;ORLEANS
613;104;Bibliothèque Alciat;associée;;1;1;0;0;0;0;mixte;32700;1;;362;321;100;8;40;0;0;;0;1544;193;500;4159;;;0;0450744P;UN10;0450744P;269;ORLEANS
614;104;Espé CRD Blois;associée;;0;0;1;0;0;0;mixte;10652;2;18018;135;126;29;0;47,5;0;0;0;0;1784;194;264;13685;;;0;0450744P;UN11;0450744P;269;ORLEANS
615;104;Espé CRD Bourges;associée;;0;0;1;1;0;0;mixte;10954;2;;223;203;29;6;48,25;0;0;0;0;1722;194;251;14384;;;0;0450744P;UN12;0450744P;269;ORLEANS
616;104;Espé CRD Chartres;associée;;0;0;1;1;0;0;étudiant;11358;2;;191;191;29;0;47,75;0;0;0;0;1846;206;261;10495;;;0;0450744P;UN13;0450744P;269;ORLEANS
617;104;Espé CRD Châteauroux;associée;;0;0;1;1;0;0;étudiant;9708;1;;184;164;44;0;42,5;0;0;0;0;1462;180;209;7739;;;0;0450744P;UN14;0450744P;269;ORLEANS
618;104;Espé CRD Fondettes;associée;;0;0;0;0;0;1;mixte;19841;2,5;16082;425;370;57;0;48,25;0;0;0;0;1639,5;184;420;23357;;31;0;0450744P;UN15;0450744P;269;ORLEANS
619;104;Espé CRD ORLEANS;associée;;0;0;1;1;0;0;étudiant;20825;2,5;;293;209;32;0;47,5;0;0;0;0;1648;204;447;20022;;;0;0450744P;UN16;0450744P;269;ORLEANS
620;105;Centre de documentation et de recherche Espace André Tunc;associée;;1;0;0;0;0;0;mixte;20000;2;7238;500;490;79;8;52,5;0;0;0;0;2362;220;450;0;10000;0;0;0752719Y;UN00;0752719Y;273;PARIS 1
621;105;Bibliothèque Broca;autre;;1;1;0;0;0;0;étudiant;;4,8;78123;620;464;125;0;51,5;14;91;;0;1925;227;392;16565;331;19;0;0752719Y;UN01;0752719Y;273;PARIS 1
622;105;Bibliothèque de philosophie;autre;;0;0;1;0;0;0;mixte;13995;2;8885;93;64;40;0;48;0;0;0;0;1669,5;196;651;2826;4;229;0;0752719Y;UN02;0752719Y;273;PARIS 1
623;105;Bibliothèque Jean Maitron (Centre d'histoire sociale du XXe);associée;;0;0;1;0;0;0;mixte;10000;2,2;;220;70;20;0;21;0;0;0;0;898;214;1200;0;6600;0;0;0752719Y;UN03;0752719Y;273;PARIS 1
624;105;Bibliothèque de l'École des Arts de la Sorbonne;autre;;0;0;1;0;0;0;mixte;;2,5;45405;303;254;61;0;47,5;0;0;0;0;1482;164;;11516;;254;0;0752719Y;UN04;0752719Y;273;PARIS 1
625;105;Bibliothèque Jacques Lagroye;autre;;1;0;0;0;0;0;recherche;;1;6274;79;68;36;0;46;;;;;1602,5;191;299;750;;24;;0752719Y;UN05;0752719Y;273;PARIS 1
626;105;Bibliothèque Pierre Mendès France;autre;;1;1;1;0;0;0;mixte;;;226165;3062;1953;457;19;59;21;84;0;0;1348,5;144;3978;52535;;1456;;0752719Y;UN06;0752719Y;273;PARIS 1
627;105;Bibliothèque d'étude doctorales juridiques de la Sorbonne;associée;;1;0;0;0;0;0;mixte;27000;2;;336;164;49;0;47;0;0;0;0;2054;220;1362;;;;0;0752719Y;UN07;0752719Y;273;PARIS 1
628;105;Bibliothèque d'archéologie et des sciences de l'antiquité;associée;;0;0;1;0;0;0;mixte;82100;5,9;7000;620;500;36;0;42;0;0;0;0;2142;258;;3150;20;0;0;0752719Y;UN08;0752719Y;273;PARIS 1
629;105;Bibliothèque Halphen;associée;;0;0;1;0;0;0;mixte;10;1;;42;30;16;0;39;0;0;0;0;1716;220;560;;;;;0752719Y;UN09;0752719Y;273;PARIS 1
630;105;Bibliothèque Master 2 Transports Internationaux;autre;;1;1;0;0;0;0;mixte;5400;1;200;30;30;15;15;1;0;;0;0;0;0;20;15;;;;0752719Y;UN10;0752719Y;273;PARIS 1
631;105;Bibliothèque de l'IRBIMMA;associée;;0;0;1;0;0;0;mixte;20050;1;;242;45;22;0;21;0;0;0;0;750;170;470;0;0;0;0;0752719Y;UN11;0752719Y;273;PARIS 1
632;105;Bibliothèque du CHRIC;associée;;0;0;1;0;0;0;mixte;1350;1;1800;35;35;17;10;14;0;0;0;0;602;86;;128;0;0;0;0752719Y;UN12;0752719Y;273;PARIS 1
633;105;Bibliothèque François Chevalier (CRALMI);associée;;0;0;1;0;0;0;mixte;2000;1;60;25;25;4;4;20;0;0;0;0;800;200;184;100;0;0;0;0752719Y;UN14;0752719Y;273;PARIS 1
634;105;Bibliothèque Lavisse;associée;;0;0;1;0;0;0;mixte;40951,06;5;7021;200;100;40;0;47,5;0;0;0;0;1890;196;1400;903;;9258;;0752719Y;UN18;0752719Y;273;PARIS 1
635;105;Bibliothèque de l'IEDES;associée;;1;1;1;0;0;1;mixte;3290;1;2245;88;80;29;14;41;0;0;0;0;1853;226;31992;402;40;0;0;0752719Y;UN19;0752719Y;273;PARIS 1
636;105;Bibliothèque Maurice Agulhon (Centre d'Histoire du XIXe s.);associée;;0;0;1;0;0;0;mixte;2276,96;1;800;28;18;8;0;17;0;0;0;0;700;200;180;45;350;250;0;0752719Y;UN21;0752719Y;273;PARIS 1
637;105;PRISM SORBONNE - UFR06;associée;;0;1;0;0;0;0;recherche;3478,8;0;;35;0;13;0;40;0;0;0;0;1800;200;;0;0;0;0;0752719Y;UN22;0752719Y;273;PARIS 1
638;105;Bibliothèque du CHSPM;associée;;0;0;1;0;0;0;recherche;694;0;;32;0;0;0;0;0;0;0;0;0;0;44;8;;;;0752719Y;UN24;0752719Y;273;PARIS 1
639;105;Bibliothèque NOSOPHI;associée;;1;0;1;0;0;0;recherche;0;0;;23;0;0;0;0;0;0;0;0;0;0;38;;;;;0752719Y;UN25;0752719Y;273;PARIS 1
640;105;Centre de documentation de l'ISST;associée;;0;1;1;0;0;0;mixte;23000;1;1150;285;120;24;16;50;0;0;0;0;1950;195;1200;210;23;10;0;0752719Y;UN26;0752719Y;273;PARIS 1
641;105;Centre de documentation Maison des Sciences Economiques;associée;;0;1;0;0;0;0;mixte;84000;6,8;;890;350;79;6;46;0;0;0;0;1984;230;2500;1630;0;0;0;0752719Y;UN27;0752719Y;273;PARIS 1
642;105;Bibliothèque Gernet Glotz;associée;;0;0;1;0;0;0;mixte;63146;3;104585;602;200;62;20;42,5;0;0;0;0;1974;230;1980;2380;26133;279;4;0752719Y;UN28;0752719Y;273;PARIS 1
643;105;Bibliothèque du CHAC;associée;;0;0;1;0;0;0;recherche;41;1;;25;25;20;0;7;0;;0;0;301;43;152;16;0;0;0;0752719Y;UN30;0752719Y;273;PARIS 1
644;105;Bibliothèque de l'IHPST;associée;;0;0;1;1;0;0;recherche;3519;1;0;90;0;0;0;0;;0;0;0;0;0;232;400;0;0;0;0752719Y;UN31;0752719Y;273;PARIS 1
645;105;Bibliothèque de l'IHES;autre;;0;0;1;0;0;0;mixte;1318;1;1000;58;22;20;4;38;0;0;0;0;1672;220;623;42;740;0;0;0752719Y;UN33;0752719Y;273;PARIS 1
646;105;Bibliothèque de droit social et études sociales;associée;;1;0;1;0;0;0;mixte;0;1;;65;58;29;0;47,5;0;0;0;0;2945;310;216;0;0;90;0;0752719Y;UN35;0752719Y;273;PARIS 1
647;105;Bibliothèque de droit international et européen (BDIE);associée;;1;0;0;0;0;0;recherche;0;1;;132;;40;0;52;0;0;0;0;2340;225;430;0;1500;0;0;0752719Y;UN36;0752719Y;273;PARIS 1
648;105;Bibliothèque du CRHS;associée;;0;0;1;0;0;0;recherche;280;1;95;45;45;12;0;7;0;0;0;0;301;43;196;48;0;0;0;0752719Y;UN37;0752719Y;273;PARIS 1
649;105;Bibliothèque du CRHECC;associée;;0;0;1;0;0;0;recherche;;;;45;45;12;12;7;0;0;0;0;301;43;196;28;0;0;0;0752719Y;UN38;0752719Y;273;PARIS 1
650;105;Bibliothèque Claude Fohlen (CRHNA);associée;;0;0;1;0;0;0;recherche;248;1;;60;50;12;12;7;0;0;0;0;301;43;250;39;0;0;0;0752719Y;UN39;0752719Y;273;PARIS 1
651;105;Bibliothèque du CRHM;associée;;0;0;1;0;0;0;recherche;0;0;;60;60;20;0;4;0;0;0;0;176;44;275;10;2;0;0;0752719Y;UN40;0752719Y;273;PARIS 1
652;105;Bibliothèque de recherches africaines (BRA);associée;;0;0;1;0;0;0;mixte;21815;3;2004;194;76;16;0;42,5;0;0;0;0;1860;219;1145;24;825;800;0;0752719Y;UN42;0752719Y;273;PARIS 1
653;105;Bibliothèque du CH2ST;associée;;0;0;1;0;0;0;recherche;2000;0;250;20;20;14;0;8;0;0;0;0;348;87;83;;;;0;0752719Y;UN43;0752719Y;273;PARIS 1
654;105;Bibliothèque de l'IHRF;associée;;0;0;1;0;0;0;mixte;5310;1;700;100;58;15;0;30;0;0;0;0;1300;220;560;220;880;440;0;0752719Y;UN44;0752719Y;273;PARIS 1
655;106;BU;autre;;1;1;1;1;1;0;mixte;;92,7;776427;15900;9172;1417;30;65,5;39;312;0;0;2827;267;14681;134664;;7619;243;0921510S;Un00;0921510S;274;PARIS 10
656;106;Bibliothèque de l'UFR SPSE;autre;;0;0;0;0;1;0;mixte;;1,5;51362;270;234;90;6;50;0;0;0;0;2090;209;300;4635;8300;0;0;0921510S;UN01;0921510S;274;PARIS 10
657;106;Bibliothèque de l'UFR Langues et Civilisations Etrangères;autre;;0;0;1;0;0;0;mixte;;2;;397;365;97;6;45;0;0;0;0;1827;203;231;3402;2900;221;0;0921510S;UN02;0921510S;274;PARIS 10
658;106;Bibliothèque du Pôle scientifique et technologique;autre;;0;0;0;1;0;0;mixte;;1,5;37865;475;475;124;24;50;0;0;0;0;2200;222;270;1570;0;0;0;0921510S;UN03;0921510S;274;PARIS 10
659;106;Bibliothèque de l'UFR DSP;associée;;1;0;0;0;0;0;mixte;48953;2;80624;250;228;128;10;47;0;0;0;0;1992,8;212;426;1367;;;;0921510S;UN04;0921510S;274;PARIS 10
660;106;Bibliothèque d'UFR Histoire-Histoire de l'Art;associée;;0;0;1;0;0;0;mixte;7936;1;47488;400;375;200;6;40;0;0;0;0;1000;125;711;0;2713;0;;0921510S;UN05;0921510S;274;PARIS 10
661;106;Bibliothèque de Médiadix;associée;;0;0;0;0;0;1;mixte;;1,8;9250;300;265;52;0;50;0;0;0;0;1875;195;;1931;;;;0921510S;UN06;0921510S;274;PARIS 10
662;106;Bibliothèque de SEGMI;associée;;0;1;0;0;0;0;mixte;9933,94;1;51618;235;209;78;6;52,5;0;0;0;0;2026,5;193;199;3204;0;0;0;0921510S;UN07;0921510S;274;PARIS 10
663;106;Bibliothèque d'AES-Sociologie;associée;;0;1;1;0;0;0;mixte;4591,11;2;7111;110;80;72;12;43;0;0;0;0;1320;166;193;1110;;;;0921510S;UN08;0921510S;274;PARIS 10
664;106;Bibliothèque de Philosophie;associée;;0;0;1;0;0;0;mixte;8200,47;1;;125;114;35;15;50;0;0;0;0;1005;201;500;2132;0;0;0;0921510S;UN09;0921510S;274;PARIS 10
665;106;Bibliothèque d'Urbanisme;associée;;0;0;1;0;0;0;recherche;3865,92;1;1202;49;49;17;;30;0;0;0;0;1020;170;90;340;680;0;0;0921510S;UN10;0921510S;274;PARIS 10
666;106;Bibliothèque de Géographie;associée;;0;0;1;0;0;0;mixte;3375;0,8;890;204;66;40;25;30;0;0;0;0;840;140;223;1126;107;795;0;0921510S;UN11;0921510S;274;PARIS 10
667;106;Bibliothèque du Pôle universitaire Léonard de Vinci;autre;;1;1;0;0;0;0;étudiant;;2;14853;100;90;36;6;42,5;0;0;0;0;1793,5;211;266;2159;0;0;0;0921510S;UN12;0921510S;274;PARIS 10
668;106;Bibliothèque de Lettres et sciences du langage;associée;;0;0;1;0;0;0;mixte;7859;1;7040;179;79;53;20;46;0;0;0;0;2024;220;570;1465;;;;0921510S;UN13;0921510S;274;PARIS 10
669;107;Châtenay Malabry Pharmacie;autre;;0;0;0;0;1;0;mixte;;12;114028;6000;1626;504;0;56;0;0;0;0;2184;213;2346;3961;1429;37;;0911688R;Un00;0911688R;275;PARIS 11
670;107;Bibliothèque de l'IUT de Sceaux;associée;;1;1;1;0;0;0;mixte;14140;2;40000;500;470;90;;45;;;;;1800;200;160;1696;;;;0911688R;UN01;0911688R;275;PARIS 11
671;107;Kremlin Bicêtre-Médecine;autre;;0;0;0;0;1;0;mixte;;12;145443;1712;1350;346;32;73;44;440;0;0;2943;252;1707;15180;28374;47;0;0911688R;Un02;0911688R;275;PARIS 11
672;107;Sceaux Droit-Economie-Gestion;autre;;1;1;0;0;0;0;mixte;;15;227387;1900;1350;330;18;58;44;352;0;;2483;254;;20296;;729;;0911688R;Un03;0911688R;275;PARIS 11
673;107;Orsay Economie-Droit;autre;;1;0;0;0;0;0;étudiant;;;;;;;;;;;;;;;;;;;;0911688R;Un04;0911688R;275;PARIS 11
674;107;Orsay Sciences;autre;;0;0;0;1;1;1;mixte;;32;346700;8570;3070;589;66;63,5;44;308;;0;2717;264;4276;29332;57262;767;;0911688R;Un05;0911688R;275;PARIS 11
675;107;Administration générale BU;autre;;1;1;0;1;1;0;mixte;;96;833558;18182;7369;1760;116;63;44;1100;0;0;2582;246;11644;76417;87065;1613;0;0911688R;UN06;0911688R;275;PARIS 11
676;107;Orsay Staps;autre;;0;0;0;1;0;0;mixte;;5;;;;;;;;;;;;;485;4907;;33;;0911688R;UN07;0911688R;275;PARIS 11
677;107;Bibliothèque de l'IUT d'Orsay;associée;;0;0;0;1;0;0;mixte;12000;2;;396;320;130;90;42,5;0;0;0;0;1734;204;280;710;;;;0911688R;UN08;0911688R;275;PARIS 11
678;107;Bibliothèque de l'IUT de Cachan;associée;;0;1;0;0;0;0;étudiant;;;;304;;92;12;;;;;;;;;;;;;0911688R;UN09;0911688R;275;PARIS 11
679;107;Bibliothèque de la Recherche;associée;;1;1;0;0;0;0;mixte;52000;1;;655;573;90;12;65;0;;;;2810;201;950;140;5100;1500;0;0911688R;UN10;0911688R;275;PARIS 11
680;107;Bibliothèque de Mathématiques Jacques Hadamard;associée;;0;0;0;1;0;0;recherche;193571;;46500;1492;1290;150;42;58;44;352;0;0;3136;280;2600;652;3251;;;0911688R;UN11;0911688R;275;PARIS 11
681;108;Bibliothèque du centre OBM;associée;;1;0;0;0;0;0;recherche;10500;1;;90;90;24;0;37,5;0;0;0;0;;;224;0;0;;0;0941683U;UN00;0941683U;276;PARIS 12
682;108;Bibliothèque d'Ergothérapie;associée;;0;0;0;0;1;0;étudiant;3452;0,1;;60;55;20;0;17,5;0;0;0;0;632;123;47;481;;;0;0941683U;UN01;0941683U;276;PARIS 12
683;108;Bibliothèque Sciences Economiques et Sociales;associée;;0;0;1;0;0;0;étudiant;2578;0,5;;50;43;20;0;17,5;0;0;0;0;805;230;42;194;;;0;0941683U;UN02;0941683U;276;PARIS 12
684;108;Bibliothèque du SCUIO;associée;;0;0;0;0;0;1;étudiant;8601;2;;140;140;33;0;26,5;0;0;0;0;1198;193;41;376;;;0;0941683U;UN03;0941683U;276;PARIS 12
685;108;DIRECTION SERVICE COMMUN DE LA DOCUMENTATION;autre;;1;1;1;1;1;1;mixte;;9,9;0;120;0;0;0;;;;;;;;;;;;;0941683U;UN04;0941683U;276;PARIS 12
686;108;BIBLIOTHEQUE DU CAMPUS CENTRE;autre;;0;1;1;1;0;0;mixte;;25,5;403500;4277;3250;651;52;64,5;37;259;0;0;2636,5;257;3957;43947;29384;149;8226;0941683U;UN05;0941683U;276;PARIS 12
687;108;BIBLIOTHEQUE DE MEDECINE;autre;;0;0;0;0;1;0;mixte;;13,07;538911;1675;1050;533;14;77,5;35;350;0;0;3353,75;257;1260;14856;46517;0;0;0941683U;UN06;0941683U;276;PARIS 12
688;108;BIBLIOTHEQUE DE DROIT;autre;;1;0;0;0;0;0;mixte;;15,7;348286;3083;2600;486;58;64,5;31;217;0;0;2770;253;1446;38559;83040;84;0;0941683U;UN07;0941683U;276;PARIS 12
689;108;BIBLIOTHEQUE D'ECONOMIE GESTION;autre;;0;1;0;0;0;0;mixte;;15,7;240986;2629;2200;488;36;64,5;31;217;0;0;2623;251;1067;30753;40632;60;7148;0941683U;UN08;0941683U;276;PARIS 12
690;108;BIBLIOTHEQUE DU CENTRE DE FONTAINEBLEAU;autre;;0;0;0;0;0;1;mixte;;2;17183;149;119;40;0;39;0;0;0;0;1684;213;122;1139;444;0;0;0941683U;UN09;0941683U;276;PARIS 12
691;108;BIBLIOTHEQUE DE SENART;autre;;0;1;1;1;0;1;mixte;;7;74939;1230;810;222;30;50;0;0;0;0;2167;220;375;2815;2151;0;632;0941683U;UN10;0941683U;276;PARIS 12
692;108;BIBLIOTHEQUE DE L'IUT DE VITRY;autre;;0;0;0;0;0;1;mixte;;1;582;140;140;24;0;36,75;0;0;0;0;1343,75;199;71;182;0;0;0;0941683U;UN11;0941683U;276;PARIS 12
693;108;BIBLIOTHEQUES DE L'ESPE;autre;;0;0;1;0;0;0;mixte;;13,13;136416;1662;1365;338;12;45;16;53,5;0;0;1871;217;1933;77002;47219;0;0;0941683U;UN12;0941683U;276;PARIS 12
694;108;Bibliothèque du département de Communication politique et pu;associée;;1;0;0;0;0;0;mixte;0;0,2;0;55;55;21;0;;;;;;;;7;15;;;;0941683U;UN13;0941683U;276;PARIS 12
695;108;Bibliothèque de l'Ecole Nationale Vétérinaire d'Alfort;associée;;0;0;0;0;1;0;mixte;95000;2,6;;1600;800;80;0;44,5;0;0;0;0;2136;228;3000;900;;;0;0941683U;UN14;0941683U;276;PARIS 12
696;108;Bibliothèque historique Poëte et Sellier;associée;;0;0;0;0;0;1;mixte;0;1;455;100;16;4;0;30;0;0;0;0;1140;190;235;71;;;0;0941683U;UN15;0941683U;276;PARIS 12
697;109;Jean Dausset;autre;;1;1;1;1;1;1;mixte;;14,8;647821;3430;2400;527;34;85;36;462;33;313;3269;276;;10700;;;;0931487L;Un01;0931487L;277;PARIS 13
698;109;bibliothèque « fictive » unique;autre;;1;1;1;1;1;1;mixte;;7;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0931487L;UN03;0931487L;277;PARIS 13
699;109;Edgar Morin (campus de Villetaneuse);autre;;1;1;1;1;1;1;mixte;;31,2;;5000;;897;0;58;29;191;0;0;2370;246;;50518;;;0;0931487L;UN04;0931487L;277;PARIS 13
700;110;Assas;autre;;1;1;1;0;0;0;étudiant;;17;513000;2500;1800;450;0;71,5;33;338;0;0;2648;242;2080;57890;96483;643;2730;0754523J;Un00;0754523J;278;PARIS 2
701;110;Melun;autre;;1;1;0;0;0;0;étudiant;;3,6;107840;640;469;180;6;60;0;0;0;0;1924;186;569;9367;9554;0;111;0754523J;Un01;0754523J;278;PARIS 2
702;110;Vaugirard;autre;;1;1;1;0;0;0;étudiant;;4,64;110170;400;380;108;0;57,5;0;0;0;0;1951;200;192;15619;13940;762;386;0754523J;Un02;0754523J;278;PARIS 2
703;110;Bibliothèque numérique;autre;;1;1;1;0;0;0;mixte;;;;;;;;168;52;1248;52;1248;8760;365;;;;;;0754523J;UN03;0754523J;278;PARIS 2
704;111;BU Censier;autre;;0;0;1;0;0;0;mixte;;47,15;350589;2688;1542;658;0;60;29;217,5;0;0;2280;233;4100;75729;;2246;;0752734P;Un00;0752734P;279;PARIS 3
705;111;Théâtrothèque Gaston-Baty;associée;;0;0;1;0;0;0;mixte;18987;7;32497;262;;40;0;57,5;22;165;0;0;2089;210;962;5678;;21830;;0752734P;UN01;0752734P;279;PARIS 3
706;111;Etudes Italiennes;autre;;0;0;1;0;0;0;mixte;;3;21123;259;125;52;;42,5;0;0;0;0;1912,5;198;674;1695;;1313;;0752734P;Un02;0752734P;279;PARIS 3
707;111;Monde Anglophone;autre;;0;0;1;0;0;0;recherche;;4;16298;162;60;24;0;45;0;0;0;0;1836;204;601;1797;;937;;0752734P;Un03;0752734P;279;PARIS 3
708;111;Orient Monde Arabe;autre;;0;0;1;0;0;0;mixte;;3,4;9412;200;80;36;;42,5;0;0;0;0;1630;197;532;1949;;86;;0752734P;Un04;0752734P;279;PARIS 3
709;111;Bibliothèque Pierre Monbeig - IHEAL;associée;;0;0;1;0;0;0;recherche;36060;4;3357;350;;80;;37;0;0;0;0;1472;173;3763;2300;;2595;;0752734P;UN05;0752734P;279;PARIS 3
710;111;Bibliothèque de l'ESIT;autre;;0;0;1;0;0;0;mixte;;1;9500;180;;41;;45;0;0;0;0;1700;205;152;1345;;0;;0752734P;UN06;0752734P;279;PARIS 3
711;111;Littérature Générale et Comparée;autre;;0;0;1;0;0;0;mixte;;0,8;950;57;40;20;0;21;0;0;0;0;735;105;189;115;;261;;0752734P;Un07;0752734P;279;PARIS 3
712;111;Linguistique africaine;autre;;0;0;1;0;0;0;mixte;;1;1840;42;36;16;0;35;0;0;0;0;1281;183;60;26;;;;0752734P;UN08;0752734P;279;PARIS 3
713;111;Etudes Portugaises;autre;;0;0;1;0;0;0;mixte;;1,5;5909;147;42;12;0;36,5;0;0;0;0;1312,5;175;444;514;;;;0752734P;Un09;0752734P;279;PARIS 3
714;111;Administration générale;autre;;1;1;1;0;0;0;mixte;25051;9;;;;867;;;;;;;;;;;;;;0752734P;UN10;0752734P;279;PARIS 3
715;111;Centre interuniversitaire d'études hongroises;autre;;0;0;1;0;0;0;mixte;;0,5;291;26;26;8;0;18,5;0;0;0;0;729;162;141;41;;;;0752734P;UN11;0752734P;279;PARIS 3
716;113;HEGP;autre;;0;0;0;0;1;0;mixte;;2;26358;147;132;59;0;74;33;264;9;54;3298;281;180;4056;;;;0752736S;UN00;0752736S;281;PARIS 5
717;113;Bibliothèque de l'IUT;associée;;0;1;0;0;0;1;étudiant;26500;3,6;46348;300;200;84;55;50;1;7;0;0;1930;210;333;3235;;;784;0752736S;UN01;0752736S;281;PARIS 5
718;113;STAPS;autre;;0;0;0;1;0;0;mixte;;2,8;;540;510;141;51;50;0;0;0;0;2156;212;156;2960;;;726;0752736S;UN02;0752736S;281;PARIS 5
719;113;Cordeliers;autre;;0;0;0;0;1;0;mixte;;3,6;89720;447;377;137;0;70;0;0;0;0;2950;225;338;8788;;;25;0752736S;UN03;0752736S;281;PARIS 5
720;113;Bibliothèque de sciences humaines et sociales Descartes-CNRS;autre;;0;0;1;0;0;0;mixte;;6,2;65015;800;500;132;14;63;25;200;0;0;2138;232;5258;11389;;61;;0752736S;UN04;0752736S;281;PARIS 5
721;113;BU Cochin;autre;;0;0;0;0;1;0;mixte;;5,11;141088;785;494;240;12;86;33;264;32;256;3338;287;1102;11794;1321;4;;0752736S;UN05;0752736S;281;PARIS 5
722;113;Odontologie;autre;;0;0;0;0;1;0;mixte;;3,6;29530;263;170;48;0;50;0;0;0;0;2076;214;298;4564;;;;0752736S;Un06;0752736S;281;PARIS 5
